image_name,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,x_21,y_21,z_21
frame_000,0.0,0.95640916,0.0,0.056283854,0.8749753,-0.02649677,-0.06407314,0.8692048,0.014802525,-0.009845551,1.0859054,-0.025143152,0.09557759,0.48437178,-0.065952174,-0.11393955,0.48228982,0.030558906,8.350634e-05,1.2286266,-0.024444636,0.057080586,0.053219195,-0.10933967,-0.13833371,0.0631343,-0.013267055,0.006455715,1.2776028,0.006017361,0.13202801,0.0072345026,-0.006413173,-0.1289294,0.014748178,0.12835228,-0.00020269718,1.4916387,-0.03465143,0.07088071,1.3883016,-0.04553875,-0.07156889,1.3947775,-0.010603908,0.01678258,1.5709028,0.028734587,0.19447114,1.3843867,-0.076024525,-0.19148795,1.3952391,0.024897134,0.21647164,1.131984,-0.092284,-0.23369215,1.134427,0.027117092,0.2633874,0.8935758,0.009401724,-0.22522508,0.8791616,0.13170007
frame_001,0.0007129179,0.95585227,-4.2441832e-05,0.056340944,0.87478167,-0.026340313,-0.0630586,0.8697121,0.014013828,-0.007345056,1.0860567,-0.024704508,0.08888969,0.484935,-0.06530225,-0.120138586,0.4838508,0.028888375,0.0020994872,1.2282622,-0.02544338,0.05804886,0.052243456,-0.102053955,-0.14006329,0.06246907,-0.013655807,0.0079033,1.2775606,0.005376869,0.13517351,0.006952986,-0.0014792118,-0.1321475,0.014135905,0.12829766,0.0013201797,1.4922941,-0.03663262,0.07227177,1.3882264,-0.045876924,-0.06955798,1.3954723,-0.0124699185,0.017191831,1.572924,0.025701595,0.19550145,1.3844693,-0.07667149,-0.1897694,1.3983033,0.023627773,0.21693303,1.130303,-0.096409775,-0.23292471,1.1374636,0.030505167,0.26427767,0.88808894,0.0058242837,-0.22736444,0.88348883,0.1389793
frame_002,0.0012027381,0.9555471,-0.00075530325,0.05561221,0.873937,-0.026451785,-0.061882593,0.8680558,0.011601563,-0.007699509,1.0845233,-0.026184581,0.09436557,0.4859385,-0.06220582,-0.11677969,0.48532706,0.027965646,0.0038024008,1.2273469,-0.02490725,0.06289344,0.05402131,-0.09800158,-0.14216788,0.06229344,-0.01237612,0.009134929,1.2759956,0.00437459,0.13908859,0.008038044,0.0040590465,-0.13996549,0.014244411,0.12763067,0.0028897685,1.4922633,-0.034488983,0.07365976,1.3882735,-0.043190785,-0.06776178,1.3945811,-0.012126969,0.016780237,1.5720383,0.026887458,0.19694236,1.3837848,-0.07014737,-0.18604259,1.3970611,0.022043804,0.21989745,1.1296637,-0.09304807,-0.22746861,1.1368221,0.023008024,0.26603583,0.8924708,0.012878221,-0.22805303,0.8851548,0.13148701
frame_003,0.0017320311,0.9562436,-0.0014489152,0.05563691,0.874195,-0.028074674,-0.06134847,0.86877036,0.011410817,-0.007937769,1.0855561,-0.026052557,0.093828365,0.48717308,-0.06502967,-0.1171284,0.48656476,0.025247984,0.0035668798,1.2278196,-0.025604242,0.062084965,0.05243261,-0.0941368,-0.14380455,0.06101263,-0.013866281,0.009318914,1.2765101,0.004745654,0.13988061,0.0076733343,0.006030054,-0.13970816,0.013218358,0.1277871,0.004030687,1.4923658,-0.034529325,0.07443682,1.3886908,-0.043541335,-0.067506924,1.3946649,-0.011936425,0.018563721,1.5720687,0.027142664,0.19899644,1.3850805,-0.06838277,-0.18617347,1.3980216,0.024217661,0.22496416,1.1303482,-0.09246853,-0.22821549,1.1384026,0.028823027,0.2665683,0.89230925,0.010420152,-0.22464496,0.8861034,0.13929957
frame_004,0.002245629,0.9567096,-0.0026080776,0.055925105,0.8742943,-0.027948566,-0.06173373,0.86931527,0.009571642,-0.0065885335,1.0857054,-0.028674083,0.096592054,0.48707294,-0.06205202,-0.116223775,0.48758462,0.023616742,0.0054064244,1.2280356,-0.026593529,0.06428462,0.05217095,-0.09004672,-0.14255966,0.062318735,-0.016400047,0.011002611,1.2766622,0.0031985296,0.14149944,0.007251695,0.010701498,-0.14355141,0.015411824,0.12232824,0.007036172,1.4928128,-0.030901799,0.077477746,1.3892734,-0.04145851,-0.06583985,1.3948599,-0.010849146,0.020379888,1.5711812,0.03151504,0.20265955,1.3839202,-0.06439994,-0.18519156,1.3950545,0.023080025,0.2294905,1.130156,-0.09292809,-0.22648104,1.1360971,0.023606354,0.2712436,0.8926857,0.008666711,-0.2252118,0.8854481,0.13619338
frame_005,0.0032558374,0.95706797,-0.003963784,0.05655297,0.8743519,-0.028211031,-0.06181795,0.87009895,0.007057523,-0.0035169774,1.0858443,-0.029608794,0.093646854,0.4867238,-0.05997185,-0.11801819,0.48972958,0.026042094,0.008268065,1.228249,-0.02724296,0.0618271,0.05192602,-0.08802998,-0.1460699,0.06387274,-0.012575848,0.013328162,1.2760682,0.0039392724,0.13910422,0.008002933,0.013926912,-0.147635,0.015099812,0.12584506,0.010718093,1.4931034,-0.029014643,0.08075222,1.3891054,-0.039513793,-0.06281135,1.3950067,-0.010436691,0.021292299,1.5703737,0.03513696,0.20723812,1.3825917,-0.06182026,-0.18306322,1.3940623,0.021015588,0.23354347,1.1288602,-0.09187508,-0.22529194,1.1346757,0.020038396,0.27758852,0.8894988,0.006132215,-0.22483675,0.8848924,0.13476944
frame_006,0.0045179944,0.95757174,-0.0061235316,0.057732858,0.8753486,-0.02991433,-0.061121047,0.8709397,0.004766398,-0.0014193025,1.0862863,-0.032090604,0.094148345,0.48709238,-0.060881443,-0.117634244,0.49241522,0.030352771,0.011038998,1.2284865,-0.02713787,0.05995444,0.05218784,-0.08718777,-0.15164155,0.06560647,-0.010643618,0.015532976,1.2759471,0.004868769,0.13487278,0.00805131,0.01649045,-0.15089396,0.016369965,0.12734772,0.014687115,1.4940431,-0.025251936,0.0843687,1.3896258,-0.036649726,-0.05976908,1.3958107,-0.008841877,0.022768298,1.5706279,0.03949803,0.21157178,1.382869,-0.058122713,-0.18104266,1.3947103,0.020462217,0.23939545,1.1291713,-0.09215385,-0.22512048,1.135023,0.017469916,0.28263298,0.88942385,0.005833827,-0.23006788,0.88620037,0.13194175
frame_007,0.005775158,0.95730686,-0.009091673,0.059305705,0.8754164,-0.031073818,-0.060427558,0.8711356,-0.0018370459,0.0018171058,1.0853745,-0.0343444,0.09768313,0.4855337,-0.06024328,-0.11707581,0.4945054,0.034553945,0.0142890625,1.2276629,-0.02613048,0.05913617,0.051074274,-0.09018405,-0.15161783,0.06777395,-0.008157376,0.017569268,1.2748498,0.006609464,0.13469318,0.006212879,0.016020123,-0.15525247,0.014915921,0.12974538,0.019168269,1.4948137,-0.020744452,0.08875266,1.3894625,-0.030265832,-0.056692675,1.3957729,-0.008393384,0.022866301,1.5709475,0.046109922,0.21773484,1.3843962,-0.047351487,-0.17940307,1.3952726,0.015977925,0.24768943,1.1298035,-0.08391177,-0.22656766,1.1365368,0.009107621,0.2866356,0.88732946,0.014878878,-0.23579434,0.8869789,0.124247804
frame_008,0.006224833,0.95808965,-0.01324803,0.059773438,0.87608814,-0.03431725,-0.061168946,0.8718499,-0.008058131,0.003818395,1.0865761,-0.038515583,0.098893255,0.48477694,-0.059536885,-0.11722534,0.4963829,0.04425838,0.01816883,1.2282377,-0.027038844,0.056905255,0.050382126,-0.09517726,-0.1562479,0.071527675,-0.0048547797,0.020581558,1.2749926,0.007191967,0.13435875,0.0056416877,0.012497261,-0.15394111,0.01655716,0.13201647,0.02413766,1.4955491,-0.016245194,0.09412282,1.39017,-0.02488557,-0.053025026,1.3960701,-0.008918972,0.023161449,1.5703126,0.05199727,0.22477606,1.384794,-0.036030527,-0.17707689,1.3952124,0.011005033,0.25280628,1.130754,-0.073301494,-0.22620109,1.137067,-0.0011157654,0.28782788,0.8864454,0.027392887,-0.23982929,0.8884338,0.11430745
frame_009,0.0051900563,0.9581512,-0.017073333,0.058579184,0.8759782,-0.037662707,-0.063679665,0.8721089,-0.016035143,0.0052794158,1.0867893,-0.04027974,0.09999212,0.48301145,-0.061023433,-0.120813444,0.50080574,0.054249227,0.02104527,1.2278843,-0.02434745,0.05459058,0.049141813,-0.10080146,-0.1483098,0.076291464,-0.0040726513,0.022294521,1.2736334,0.011620652,0.13627401,0.0054401755,0.008448565,-0.15498127,0.019649193,0.13191883,0.029959949,1.4948523,-0.0076408256,0.099218175,1.389212,-0.014519811,-0.04886842,1.395373,-0.0059457393,0.025630226,1.5692307,0.06234987,0.23108692,1.3846644,-0.017802719,-0.17496346,1.3959646,0.01001516,0.26244286,1.130171,-0.057943158,-0.22705972,1.1393658,-0.00927344,0.28982648,0.88582945,0.04498398,-0.250521,0.8899826,0.10423926
