image_name,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,x_21,y_21,z_21
frame_000,0.0,0.936788,0.0,0.06209674,0.8577305,0.00013859058,-0.06405095,0.8641549,-0.042589936,0.014512022,1.0678854,-0.0024345666,0.06339854,0.4702742,0.029428724,-0.13194457,0.48263246,-0.096160516,0.01575011,1.1733319,0.06863976,0.04056304,0.04023119,0.0021395832,-0.11326099,0.059033763,-0.11095008,0.0147029245,1.1951609,0.13353284,0.009251833,0.0059754476,0.13672593,-0.21260068,0.015515182,-0.014973655,0.057022408,1.3858277,0.2267653,0.10425063,1.2754416,0.18361706,-0.027701538,1.3301938,0.15602267,0.06643549,1.4242963,0.32312793,0.19499652,1.1840065,0.24438328,-0.13724935,1.3341366,0.18552607,0.19067174,0.9362643,0.21627921,-0.30746263,1.1717503,0.15657383,0.024095818,0.75636905,0.32262766,-0.33813056,1.0284971,0.34304792
frame_001,-0.0005293839,0.9377384,-0.00039730952,0.0621494,0.86084133,-0.00337791,-0.065768905,0.86566746,-0.039772093,0.0127336485,1.070672,-0.0035911566,0.06668938,0.47743434,0.023636684,-0.12389737,0.48531017,-0.088593185,0.014544278,1.1762228,0.07267514,0.040904008,0.045534562,0.005914453,-0.12016775,0.05808948,-0.09966163,0.013633004,1.1968783,0.13787703,0.0059930393,0.008083995,0.1386964,-0.2226207,0.015528683,-0.0044454527,0.051914856,1.3861386,0.23584777,0.10266786,1.2752577,0.190856,-0.032314852,1.3325528,0.16225086,0.06515932,1.426068,0.3317457,0.19213538,1.1818143,0.24598357,-0.14258549,1.3382229,0.19106066,0.17242119,0.9425989,0.2132402,-0.30825165,1.1756593,0.1673692,-0.003206675,0.75889134,0.32398522,-0.32523966,1.0261979,0.35469708
frame_002,-0.00076593424,0.9386678,-0.00044901652,0.06228306,0.8605709,-0.0032474757,-0.06774866,0.8637919,-0.03878719,0.012754883,1.072107,-0.004994786,0.07232843,0.47484317,0.030118126,-0.12670295,0.48275843,-0.0756927,0.017301328,1.1783453,0.06983686,0.051336057,0.047358442,0.01840533,-0.1170017,0.05580314,-0.09323056,0.017476391,1.1981282,0.13589059,0.016809424,0.0071858056,0.15158907,-0.22130294,0.015977748,0.00024048815,0.055716947,1.390063,0.23120135,0.106602594,1.2810127,0.18578486,-0.029947292,1.3314352,0.16135234,0.06428764,1.4260432,0.32503834,0.19527572,1.19041,0.24018565,-0.13994442,1.3323076,0.19345431,0.16999806,0.95410687,0.20115066,-0.29978386,1.1687487,0.17820999,-0.010044854,0.77710915,0.31190258,-0.3183627,1.0373065,0.3712762
frame_003,-0.0007194273,0.939339,-0.00016705843,0.063903995,0.8623019,-0.0034404853,-0.06862919,0.86403096,-0.036003523,0.011955112,1.073747,-0.0070535676,0.074334435,0.47626868,0.029354082,-0.1264829,0.48084083,-0.07521058,0.019736592,1.1815094,0.06676811,0.052017264,0.0460589,0.018856425,-0.11839512,0.052857373,-0.08300738,0.021411268,1.2004198,0.13408104,0.011568947,0.0049587972,0.15359922,-0.23589557,0.01434803,0.004839366,0.061969183,1.3947577,0.22972491,0.11180798,1.2837939,0.18374124,-0.02466601,1.3360311,0.15962778,0.07401654,1.4296609,0.32465604,0.19831994,1.188397,0.2406278,-0.1326528,1.3346463,0.19495685,0.17737228,0.9512485,0.19660881,-0.2971673,1.1667804,0.181046,-0.019873608,0.7791142,0.30443922,-0.32386348,1.0364114,0.38553533
frame_004,-0.00063169684,0.9398611,0.00015703548,0.064068705,0.8622146,-0.0046959124,-0.06938788,0.8629832,-0.033453356,0.010764105,1.0742029,-0.008293687,0.07802836,0.47589377,0.028196083,-0.127455,0.4785206,-0.068077736,0.019886889,1.1828902,0.063291945,0.05684456,0.046929866,0.019487474,-0.11419771,0.05259743,-0.07491435,0.022542266,1.203781,0.12896857,0.023857556,0.005485691,0.15353505,-0.2294714,0.014460914,0.017274516,0.060655095,1.3998379,0.22061677,0.11176057,1.2900019,0.17567523,-0.025559552,1.3373326,0.15379387,0.0724718,1.436295,0.3144305,0.20205955,1.2028521,0.23128478,-0.13274655,1.337439,0.1896269,0.1826405,0.9611063,0.19875877,-0.2982127,1.1617429,0.18524319,-0.020986803,0.80222166,0.30401286,-0.3207086,1.0334934,0.3899596
frame_005,-0.000548234,0.9395867,2.0070576e-05,0.06544708,0.8630466,-0.004364517,-0.06887366,0.86227816,-0.032613616,0.009689225,1.0739319,-0.008707859,0.07908316,0.4761593,0.027663395,-0.12264473,0.47596675,-0.06839033,0.018306728,1.1843108,0.062312387,0.055346627,0.047017533,0.022679282,-0.109258816,0.051583398,-0.07128822,0.021343872,1.2051567,0.1274656,0.021210628,0.005201526,0.15835695,-0.22629818,0.013327308,0.020711014,0.058240544,1.4033446,0.2169628,0.11010423,1.2933264,0.17269355,-0.027926868,1.3393018,0.15155262,0.07175662,1.4398634,0.3112353,0.203415,1.2090203,0.22817728,-0.13468385,1.3391379,0.18866046,0.18938555,0.96559626,0.1996471,-0.30405754,1.1616956,0.1916305,-0.025003383,0.8111597,0.30437964,-0.32201782,1.0361619,0.3961459
frame_006,-0.00020343631,0.93906343,-0.00011641639,0.06664393,0.86308503,-0.006212659,-0.068517186,0.86150104,-0.032601763,0.008548139,1.0734634,-0.007881471,0.08347528,0.4778284,0.023401484,-0.124235585,0.47606447,-0.06834551,0.016636452,1.1842722,0.06255255,0.061356552,0.045734067,0.024044925,-0.111463964,0.049807273,-0.06664457,0.0199332,1.2058109,0.12760125,0.0314852,0.005196303,0.16075046,-0.22636199,0.012812257,0.026359243,0.056068353,1.4049081,0.21568532,0.108581044,1.2952684,0.17082576,-0.03045748,1.3393738,0.15225612,0.07109341,1.4423431,0.30968407,0.20350176,1.2129562,0.22565283,-0.13727203,1.3382349,0.19284785,0.19366884,0.9693952,0.19639987,-0.31020257,1.1599679,0.2028539,-0.0257562,0.81532866,0.29987755,-0.32805827,1.0434667,0.41073734
frame_007,0.00015523603,0.93864685,-0.00041590695,0.06782663,0.8636483,-0.008922277,-0.06832579,0.8609734,-0.032241948,0.006699089,1.0731156,-0.0075109685,0.08818194,0.47824886,0.019348405,-0.12371357,0.4761751,-0.065188736,0.013538026,1.1842706,0.063010044,0.064212814,0.04656034,0.025190234,-0.114994496,0.048768267,-0.060894366,0.016519707,1.2067481,0.12634584,0.04020842,0.006549619,0.16151817,-0.23028722,0.013166595,0.03452589,0.04966395,1.4069936,0.21334998,0.10420423,1.2979991,0.16792291,-0.036392737,1.3394132,0.15220731,0.06614327,1.44477,0.30700448,0.20061824,1.2194637,0.22172913,-0.14344522,1.3379238,0.19667944,0.1950925,0.97653204,0.19357763,-0.31838816,1.1588563,0.2174417,-0.023190105,0.81956285,0.29468983,-0.33792818,1.0462669,0.42815307
frame_008,0.00026856794,0.9387707,-0.0007542278,0.06877477,0.8645916,-0.010853916,-0.06765718,0.8615116,-0.031756084,0.0050786077,1.0737455,-0.0074930973,0.088475734,0.47934115,0.01645259,-0.12273166,0.47646058,-0.06440654,0.010564436,1.1843095,0.06274988,0.063082665,0.0455432,0.029839069,-0.11536585,0.04833272,-0.059451707,0.013598095,1.2066588,0.12662399,0.040820163,0.0056704767,0.16494305,-0.231295,0.0133480355,0.036296934,0.043560147,1.4072517,0.21280472,0.09991493,1.2994719,0.16639484,-0.04180416,1.3378384,0.15341526,0.06015833,1.4448872,0.30660614,0.19769901,1.2232536,0.21851668,-0.14840321,1.3335358,0.20198111,0.19605727,0.9827412,0.19006829,-0.32224813,1.1532048,0.2329915,-0.019800298,0.81901586,0.29464382,-0.34187934,1.0379804,0.44654998
frame_009,0.0005813081,0.93932176,-0.0012594744,0.07010658,0.86596656,-0.012768952,-0.06701757,0.86196584,-0.03124244,0.0030931474,1.0738796,-0.008302163,0.08985093,0.4799232,0.012962732,-0.120641045,0.4762415,-0.06657954,0.0078499885,1.1847737,0.062415868,0.06273912,0.045672443,0.03433868,-0.11399175,0.047703974,-0.057894748,0.010993385,1.2064886,0.12529309,0.041072804,0.005548775,0.16882366,-0.23109321,0.013270866,0.035642236,0.039000705,1.4076159,0.21125863,0.09683165,1.300576,0.16337344,-0.046451505,1.3372943,0.15456429,0.057711974,1.4446127,0.3043804,0.19460368,1.2243503,0.21435915,-0.15259972,1.3306808,0.20795806,0.19655176,0.9837434,0.18614264,-0.32836923,1.149351,0.2490888,-0.017567689,0.81303185,0.2930364,-0.3517887,1.0344533,0.4691736
frame_010,0.0009078789,0.9401693,-0.001981559,0.07077781,0.86733437,-0.013932937,-0.06648511,0.8626436,-0.03122285,0.0025064542,1.0746038,-0.009362462,0.09162521,0.48176447,0.010350279,-0.1182871,0.4770511,-0.06652663,0.0067820125,1.185534,0.062299978,0.063915074,0.046485037,0.03399286,-0.112257764,0.047873314,-0.055743992,0.009983796,1.2072967,0.12478568,0.04430857,0.006434884,0.16848883,-0.22821368,0.013765208,0.0393714,0.036651973,1.4089202,0.20996344,0.095427394,1.3024033,0.16151176,-0.048722167,1.3375094,0.15506971,0.055431444,1.4465027,0.30228072,0.19436124,1.2284214,0.20994824,-0.1544063,1.3310891,0.21160606,0.1981086,0.989015,0.18177247,-0.3295857,1.1507066,0.26517972,-0.012599362,0.81316596,0.2895778,-0.35364205,1.0390908,0.49112573
frame_011,0.001082963,0.9409265,-0.002640546,0.07183218,0.868576,-0.015277284,-0.06633346,0.86301345,-0.03163853,0.0016171024,1.0754256,-0.009932541,0.09438121,0.48232594,0.0072367126,-0.1175599,0.4773693,-0.067109734,0.0049811956,1.1860727,0.06208249,0.06689428,0.047156308,0.033208877,-0.11061702,0.04748147,-0.053640876,0.008038029,1.208115,0.12467441,0.04856757,0.007227171,0.16884361,-0.22617057,0.014023203,0.04299216,0.03309486,1.4102662,0.2086636,0.09304245,1.3044496,0.16003948,-0.052152105,1.3374732,0.15536068,0.05132977,1.4487917,0.3007851,0.19282947,1.2316841,0.20790221,-0.15738674,1.3299093,0.21444891,0.19720961,0.99164605,0.18056902,-0.32923657,1.1481298,0.2794154,-0.010694494,0.8108954,0.28731614,-0.35315973,1.0351067,0.50746876
frame_012,0.0011775699,0.94118834,-0.0031481364,0.07227564,0.8689615,-0.016143717,-0.0659617,0.8629772,-0.032243945,0.0009943005,1.0755835,-0.010078761,0.09548844,0.48288512,0.006368976,-0.1169519,0.47748733,-0.067299366,0.0036432194,1.1863265,0.062020194,0.06730346,0.047437064,0.032846536,-0.10910964,0.04696426,-0.051831737,0.0068372316,1.2081708,0.12447783,0.050352745,0.007768266,0.16869305,-0.22534075,0.014525123,0.044995856,0.031947415,1.410685,0.20863672,0.09194397,1.3054429,0.15920025,-0.053571157,1.3372141,0.15595685,0.051211417,1.4491398,0.30035385,0.1921096,1.2323185,0.20731492,-0.15749161,1.3277763,0.21797676,0.19524728,0.9924175,0.17987166,-0.32767025,1.145519,0.28889725,-0.0071232226,0.8062618,0.2871895,-0.34992954,1.0311219,0.51654667
frame_013,0.0011472568,0.9410852,-0.0033876323,0.07338139,0.8695674,-0.017432773,-0.0659728,0.8625566,-0.032618828,-0.0002394797,1.0758716,-0.009832447,0.09770824,0.48401046,0.0032131323,-0.11665097,0.47702426,-0.065550245,0.0015290078,1.1856788,0.063330725,0.0700275,0.047824603,0.031852476,-0.10804258,0.047055587,-0.049915966,0.0045568733,1.2082216,0.12633012,0.053768788,0.008750338,0.16736555,-0.2247304,0.014561489,0.048049297,0.0292236,1.4109184,0.21008167,0.08983764,1.3062034,0.16007462,-0.05664971,1.3362868,0.15865463,0.04899519,1.4501637,0.3013452,0.19085172,1.2339869,0.20884681,-0.16009048,1.325298,0.22368683,0.19384922,0.9941763,0.17928334,-0.32600385,1.1408502,0.29791933,-0.007692863,0.80502564,0.28523457,-0.34623227,1.022718,0.5208011
frame_014,0.0009533628,0.9406045,-0.0034067556,0.07324867,0.8690593,-0.018043812,-0.06631201,0.8616493,-0.031494293,-0.0012062411,1.0752133,-0.010254417,0.09911835,0.48335528,0.00088734087,-0.1163444,0.4755988,-0.063092604,0.00087010674,1.1846493,0.06411437,0.07306127,0.047365066,0.030576978,-0.1100603,0.046462033,-0.0490592,0.004381835,1.2073606,0.1274853,0.05845155,0.008663107,0.16629377,-0.22700664,0.014823228,0.050242916,0.029411921,1.4099866,0.2117086,0.0897809,1.3057728,0.16046715,-0.056753844,1.3347822,0.1614902,0.04966194,1.4493829,0.3026298,0.19164997,1.2341162,0.20734924,-0.15957297,1.3236103,0.22856736,0.19354537,0.9951509,0.17592317,-0.32627976,1.1393093,0.30645058,-0.0074044433,0.80337405,0.28346336,-0.34651172,1.018763,0.52748317
frame_015,0.0006773976,0.9401015,-0.003423276,0.07304583,0.86850053,-0.018671049,-0.06680893,0.8608576,-0.029676296,-0.0020618783,1.0744538,-0.010969175,0.09970205,0.48294166,-0.0021498553,-0.11581838,0.47452995,-0.059996605,0.00050508336,1.1832328,0.064026035,0.0728404,0.046466768,0.029820172,-0.10832807,0.046066877,-0.04850361,0.004574119,1.2057861,0.12788256,0.057925113,0.007829819,0.16569555,-0.2245845,0.01437125,0.05207984,0.030330084,1.4086932,0.21208681,0.090271726,1.3044919,0.15971462,-0.05633187,1.333169,0.16305184,0.051617313,1.4486108,0.30220562,0.19234246,1.2327653,0.20598751,-0.15770458,1.3214517,0.23254362,0.19377309,0.9946954,0.1735594,-0.32522553,1.1380675,0.3120835,-0.010695843,0.80325454,0.2780372,-0.34409404,1.0104872,0.52400815
frame_016,0.00037699856,0.93960476,-0.0033549296,0.07244535,0.8676673,-0.019285994,-0.06703204,0.86019844,-0.028686646,-0.0025117164,1.0740478,-0.010981683,0.101361796,0.48250455,-0.0036798122,-0.11657771,0.47413516,-0.055870228,0.00085566856,1.1821535,0.06502696,0.077384435,0.04493037,0.028947748,-0.10904386,0.045440976,-0.046686508,0.005653795,1.2041302,0.12941517,0.06362812,0.0067803115,0.16417786,-0.22506028,0.013949838,0.05466493,0.033255212,1.4062681,0.21589713,0.0920632,1.3023367,0.16165583,-0.05402744,1.3314806,0.16630745,0.05609858,1.4448713,0.30605727,0.19458649,1.2290426,0.20616578,-0.1538966,1.319555,0.2367308,0.19582945,0.9937426,0.17215495,-0.32548037,1.139814,0.31569326,-0.010823623,0.8016365,0.2752066,-0.34140876,1.0057096,0.52157223
frame_017,0.00013194214,0.9393373,-0.0033553266,0.0721522,0.8673099,-0.020640576,-0.068060055,0.8596205,-0.02837628,-0.0024552348,1.0740066,-0.0107484665,0.10277428,0.4830207,-0.005680596,-0.119326584,0.47349966,-0.052663725,0.0017523041,1.1818138,0.06629801,0.07985136,0.04465894,0.026782611,-0.11205456,0.04459959,-0.047816537,0.0072353203,1.20293,0.13006032,0.06666553,0.0065732,0.16220456,-0.22961165,0.013465766,0.054770675,0.036714263,1.4043633,0.2181139,0.09463274,1.3001665,0.16288969,-0.051424477,1.3308907,0.1681453,0.06207724,1.4415525,0.30730948,0.19711566,1.225126,0.20710175,-0.14951256,1.3193563,0.23901053,0.201733,0.99243045,0.1705454,-0.32611564,1.1430521,0.31330404,-0.011676397,0.7993888,0.27230513,-0.3383483,0.9982481,0.5068234
frame_018,-1.6772257e-05,0.93966544,-0.0033980806,0.07219255,0.86722153,-0.020760471,-0.06847583,0.8600413,-0.027931288,-0.0022555217,1.0744964,-0.011328283,0.102309965,0.4823381,-0.005655635,-0.119652465,0.47308022,-0.049782272,0.0024889736,1.1819769,0.066314496,0.0808154,0.043814756,0.026799139,-0.11233109,0.04492473,-0.048520118,0.008417227,1.2024226,0.13060884,0.067671694,0.005868312,0.16324426,-0.22931123,0.013672061,0.05555286,0.039024107,1.4027553,0.21999905,0.096347086,1.2985463,0.16406758,-0.049462944,1.3305031,0.16939989,0.06510823,1.4382476,0.31004572,0.19875997,1.2226269,0.20779417,-0.1468984,1.3196716,0.24047591,0.20609638,0.9919571,0.16805626,-0.325562,1.1463917,0.30958116,-0.009012186,0.7973914,0.2708431,-0.3371075,0.98932683,0.49453697
